First_column,Second_column,Third_column,Fourth_column,Fifth_column,Sixth_column,Seventh_column,Eighth_column
oa,8705,7449.990625,0.00010530598615332565,7449.990625,0.00010530598615332565,6395.387219934661,0.00010530953886700445
oz,560,7449.990625,-0.0005780007583666702,7449.990625,-0.0005780007583666702,9307.52875960292,-0.0005779980938314111
oy,3005,7449.990625,-0.0003728830577642839,7449.990625,-0.0003728830577642839,9172.733151117025,-0.0003728777286937657
ox,1892,7449.990625,-0.00046625547867051864,7449.990625,-0.00046625547867051864,9039.46424409853,-0.00046625192595683984
ow,22430,7449.990625,0.0012567333840252104,7449.990625,0.0012567333840252104,8907.72537145845,0.001256737824917309
ov,16439,7449.990625,0.0007541327562421429,7449.990625,0.0007541327562421429,8777.519198125216,0.0007541380853126611
ou,50852,7449.990625,0.003641133616838488,7449.990625,0.003641133616838488,8648.847729216994,0.0036411371695521666
ot,25789,7449.990625,0.001538529303957148,7449.990625,0.001538529303957148,8521.71231877528,0.0015385355212060858
os,20727,7449.990625,0.001113864556145927,7449.990625,0.001113864556145927,8396.113679037922,0.0011138698852164453
or,99660,7449.990625,0.00773576935841902,7449.990625,0.00773576935841902,8272.051890229042,0.007735776463846378
oq,107,7449.990625,-0.0006160032484103795,7449.990625,-0.0006160032484103795,8149.526410842803,-0.0006159996956967007
op,18141,7449.990625,0.0008969172071715548,7449.990625,0.0008969172071715548,8028.536088397334,0.0008969260889557518
aa,1183,7449.990625,-0.0005257350110809966,7449.990625,-0.0005257350110809966,7131.47377436364,-0.0005257323465457375
ac,31235,7449.990625,0.0019954082830508924,7449.990625,0.0019954082830508924,7353.8918250093675,0.0019954145002998303
ab,12941,7449.990625,0.00046067505365954275,7449.990625,0.00046067505365954275,7241.911515072814,0.00046068038273006096
ae,3729,7449.990625,-0.0003121449765330908,7449.990625,-0.0003121449765330908,7582.501443101908,-0.0003121360947488938
ad,26751,7449.990625,0.0016192345242416195,7449.990625,0.0016192345242416195,7467.42016406486,0.001619236300598459
ag,21027,7449.990625,0.0011390328680249695,7449.990625,0.0011390328680249695,7817.339634339428,0.0011390390852739074
af,7982,7449.990625,4.4651393693584396e-05,7449.990625,4.4651393693584396e-05,7699.140009718803,4.4654058228843496e-05
ai,24022,7449.990625,0.0013902905493523576,7449.990625,0.0013902905493523576,8058.434172455632,0.0013902941020660364
ah,2712,7449.990625,-0.00039746339552948484,7449.990625,-0.00039746339552948484,7937.103496656441,-0.00039746161917264544
ak,8707,7449.990625,0.00010547385187464897,7449.990625,0.00010547385187464897,8305.803171944659,0.00010547829276674747
aj,1839,7449.990625,-0.00047070081166111777,7449.990625,-0.00047070081166111777,8181.333620849087,-0.00047069725894743897
am,39151,7449.990625,0.002659502840174355,7449.990625,0.002659502840174355,8559.454686939342,0.0026595090574232927
al,91782,7449.990625,0.007074861585465442,7449.990625,0.007074861585465442,8431.843514978778,0.007074870467249639
ao,710,7449.990625,-0.0005654161583379391,7449.990625,-0.0005654161583379391,8819.386339725623,-0.0005654090529105815
an,151630,7449.990625,0.01209567290771929,7449.990625,0.01209567290771929,8688.636061704878,0.012095677348611389
aq,354,7449.990625,-0.0005952820458787755,7449.990625,-0.0005952820458787755,9085.584982271694,-0.0005952793813435164
ap,18488,7449.990625,0.0009260281430556461,7449.990625,0.0009260281430556461,8951.703538271566,0.0009260316957693249
as,73956,7449.990625,0.0055793893949385165,7449.990625,0.0055793893949385165,9358.02639400713,0.0055793982767227135
ar,92029,7449.990625,0.007095583676175465,7449.990625,0.007095583676175465,9221.027295768037,0.007095588117067564
au,13075,7449.990625,0.00047191761609610694,7449.990625,0.00047191761609610694,9636.67501890581,0.00047192116880978574
at,106755,7449.990625,0.008330987455451577,7449.990625,0.008330987455451577,9496.577476190625,0.008330989231808417
aw,6176,7449.990625,-0.00010685941020938117,7449.990625,-0.00010685941020938117,9921.483744707184,-0.00010685763385254177
av,11461,7449.990625,0.00033651392783440315,7449.990625,0.00033651392783440315,9778.312770255689,0.00033651836872650165
ay,18213,7449.990625,0.0009029577086039353,7449.990625,0.0009029577086039353,10212.393726855686,0.0009029621494960338
ax,1111,7449.990625,-0.0005317755125133772,7449.990625,-0.0005317755125133772,10066.180218674774,-0.000531770183442859
az,2853,7449.990625,-0.0003856337471574989,7449.990625,-0.0003856337471574989,10360.11505933143,-0.0003856293062654004
aE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4629.137975805943,-0.0006249765149846098
aU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5923.869779902896,-0.0006249756268061901
aspace,67607,7449.990625,0.005046755013893289,7449.990625,0.005046755013893289,2722.8131633738626,0.005046761231142227
a-,626,7449.990625,-0.0005724629659198399,7449.990625,-0.0005724629659198399,3250.1194163044897,-0.000572456748670902
a1,107,7449.990625,-0.0006160032484103795,7449.990625,-0.0006160032484103795,3440.153048101016,-0.0006159996956967007
a0,21,7449.990625,-0.0006232188098920233,7449.990625,-0.0006232188098920233,3391.3072436526095,-0.0006232170335351839
a3,68,7449.990625,-0.0006192752977085547,7449.990625,-0.0006192752977085547,3540.6063298882955,-0.0006192717449948759
a2,84,7449.990625,-0.0006179341482948075,7449.990625,-0.0006179341482948075,3489.914544355277,-0.0006179243783321908
a5,8,7449.990625,-0.000624309492991415,7449.990625,-0.000624309492991415,3644.83957891483,-0.0006243032757424771
a4,23,7449.990625,-0.0006230500559922802,7449.990625,-0.0006230500559922802,3592.2430875371165,-0.000623042062386503
a7,10,7449.990625,-0.000624140739091672,7449.990625,-0.000624140739091672,3752.9711613886307,-0.0006241362981995735
a6,24,7449.990625,-0.0006229665672208284,7449.990625,-0.0006229665672208284,3698.4106374983908,-0.0006229630145071496
a9,11,7449.990625,-0.0006240563621418005,7449.990625,-0.0006240563621418005,3865.120474851353,-0.000624051921249702
a8,6,7449.990625,-0.0006244764705343187,7449.990625,-0.0006244764705343187,3808.5361057391656,-0.0006244729178206399
-E,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,6910.418552944884,-0.0006249774031630295
gw,423,7449.990625,-0.0005894937871175898,7449.990625,-0.0005894937871175898,9476.861295910814,-0.0005894911225823307
gv,43,7449.990625,-0.0006213731751358864,7449.990625,-0.0006213731751358864,9339.145484444034,-0.0006213696224222076
tU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5128.972521214426,-0.0006249782913414492
-U,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,8803.733982492387,-0.0006249774031630295
gt,2171,7449.990625,-0.00044285020095458094,7449.990625,-0.00044285020095458094,9068.341430694521,-0.00044284576006248244
gs,4521,7449.990625,-0.00024570034895532444,7449.990625,-0.00024570034895532444,8935.261490575513,-0.00024569590806322594
tE,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,4039.6893928537456,-0.0006248921380347383
gr,14741,7449.990625,0.0006116822603985383,7449.990625,0.0006116822603985383,8803.733982492387,0.0006116875894690565
-e,1277,7449.990625,-0.0005178497630708989,7449.990625,-0.0005178497630708989,11091.437066169998,-0.0005178444340003807
-d,1331,7449.990625,-0.0005133191649520086,7449.990625,-0.0005133191649520086,10937.272870184144,-0.0005133129477030707
-g,641,7449.990625,-0.0005712053052775445,7449.990625,-0.0005712053052775445,11404.043289876801,-0.0005712017525638657
-f,1310,7449.990625,-0.0005150804227582739,7449.990625,-0.0005150804227582739,11247.031860735513,-0.0005150777582230148
-a,1617,7449.990625,-0.0004893250249438097,7449.990625,-0.0004893250249438097,10483.492527412927,-0.0004893188076948718
gq,15,7449.990625,-0.0006237215188775735,7449.990625,-0.0006237215188775735,8673.761328364373,-0.0006237161898070553
-c,2407,7449.990625,-0.00042304915126578635,7449.990625,-0.00042304915126578635,10784.552505212094,-0.00042304382219526815
ty,22221,7449.990625,0.0012391998538419102,7449.990625,0.0012391998538419102,8822.554888275437,0.0012392051829124284
-m,1568,7449.990625,-0.0004934364028486016,7449.990625,-0.0004934364028486016,12374.987973530842,-0.000493429297421244
-l,25467,7449.990625,0.0015115162455003883,7449.990625,0.0015115162455003883,12209.810459546776,0.0015115189100356474
tt,15691,7449.990625,0.00069138028635507,7449.990625,0.00069138028635507,8195.41337384898,0.0006913847272471685
tu,17384,7449.990625,0.0008334115619845761,7449.990625,0.0008334115619845761,8317.799567229877,0.0008334133383414155
tr,37070,7449.990625,0.002484923378176518,7449.990625,0.002484923378176518,7955.198805782963,0.0024849278190686164
ts,25962,7449.990625,0.0015530430275134677,7449.990625,0.0015530430275134677,8074.547004561256,0.0015530456920487268
tp,1699,7449.990625,-0.0004824469712616519,7449.990625,-0.0004824469712616519,7721.047439535012,-0.0004824416421911337
-j,262,7449.990625,-0.0006030003163459696,7449.990625,-0.0006030003163459696,11883.426841386385,-0.0006029967636322908
tn,2936,7449.990625,-0.0003786713165254696,7449.990625,-0.0003786713165254696,7492.934749056987,-0.0003786659874549514
to,71134,7449.990625,0.005342644548989028,7449.990625,0.005342644548989028,7606.238134446445,0.005342649878059547
tl,9231,7449.990625,0.00014943335457928697,7449.990625,0.00014943335457928697,7270.827580430357,0.00014943690729296577
tm,2904,7449.990625,-0.00038135627988822307,7449.990625,-0.00038135627988822307,7381.132872565402,-0.00038135183899612457
tj,198,7449.990625,-0.0006083693548930569,7449.990625,-0.0006083693548930569,7054.684561960818,-0.0006083640258225387
-p,1677,7449.990625,-0.0004842917178393691,7449.990625,-0.0004842917178393691,12878.233865798358,-0.0004842872769472706
th,209840,7449.990625,0.016979068817590814,7449.990625,0.016979068817590814,6844.456530801872,0.016979073258482913
-r,28449,7449.990625,0.0017616832437283847,7449.990625,0.0017616832437283847,13219.95416597948,0.001761688572798903
tf,1132,7449.990625,-0.0005300133665286921,7449.990625,-0.0005300133665286921,6640.086973011256,-0.0005300098138150133
tg,389,7449.990625,-0.0005923466162016666,7449.990625,-0.0005923466162016666,6741.543249750163,-0.000592339510774309
td,1359,7449.990625,-0.0005109699330319017,7449.990625,-0.0005109699330319017,6441.512473990171,-0.0005109654921398032
te,101586,7449.990625,0.007897345888352447,7449.990625,0.007897345888352447,6540.079561642479,0.007897355658315064
-y,574,7449.990625,-0.0005768265864958266,7449.990625,-0.0005768265864958266,14452.337124685668,-0.0005768230337821478
tc,4594,7449.990625,-0.00023957724692991178,7449.990625,-0.00023957724692991178,6344.3767801252225,-0.00023957014150255418
ta,42895,7449.990625,0.002973598256517107,7449.990625,0.002973598256517107,6154.361999594544,0.0029736053619444647
gz,46,7449.990625,-0.0006211218206431113,7449.990625,-0.0006211218206431113,9899.199202757249,-0.000621113827037334
gy,1897,7449.990625,-0.0004658353702780005,7449.990625,-0.0004658353702780005,9756.8944370834,-0.0004658282648506429
gx,12,7449.990625,-0.0006239746497271881,7449.990625,-0.0006239746497271881,9616.112920972368,-0.0006239657679429911
gg,1488,7449.990625,-0.0005001483671662754,7449.990625,-0.0005001483671662754,7459.613465454333,-0.0005001439262741769
-space,50879,7449.990625,0.0036433975836303034,7449.990625,0.0036433975836303034,3930.198446145917,0.0036434029127008216
t8,8,7449.990625,-0.000624309492991415,7449.990625,-0.000624309492991415,3352.9667938918233,-0.0006243059402777362
gf,272,7449.990625,-0.000602160987739353,7449.990625,-0.000602160987739353,7346.717762864871,-0.0006021592113825136
--,8232,7449.990625,6.562572707480285e-05,7449.990625,6.562572707480285e-05,4777.778575939329,6.562661525322255e-05
t7,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,3306.5204883605675,-0.0006246416717203829
t4,26,7449.990625,-0.0006227987014995051,7449.990625,-0.0006227987014995051,3172.1836088056466,-0.0006227969251426657
t5,17,7449.990625,-0.0006235545413346699,7449.990625,-0.0006235545413346699,3216.1422197632105,-0.0006235501004425714
t2,241,7449.990625,-0.000604761574152235,7449.990625,-0.000604761574152235,3086.6616256725215,-0.0006047544687248774
spacep,72382,7449.990625,0.005447343021103279,7449.990625,0.005447343021103279,13870.850992188585,0.005447350126530637
t0,9,7449.990625,-0.0006242251160415435,7449.990625,-0.0006242251160415435,3004.2468859404357,-0.0006242188987926056
t1,293,7449.990625,-0.0006003997299330877,7449.990625,-0.0006003997299330877,3045.072271598831,-0.0006003935126841498
-5,147,7449.990625,-0.0006126485985191721,7449.990625,-0.0006126485985191721,5400.827688439084,-0.000612645933983913
-4,216,7449.990625,-0.0006068594515795667,7449.990625,-0.0006068594515795667,5318.388746896751,-0.0006068532343306288
-7,139,7449.990625,-0.0006133200614044654,7449.990625,-0.0006133200614044654,5569.745036489161,-0.0006133173968692063
spaceq,2748,7449.990625,-0.0003944435889025044,7449.990625,-0.0003944435889025044,14045.778505853894,-0.0003944338189398877
-1,1404,7449.990625,-0.0005071951747481762,7449.990625,-0.0005071951747481762,5078.993900634454,-0.0005071933983913368
-0,416,7449.990625,-0.0005900799848745919,7449.990625,-0.0005900799848745919,5001.791473143566,-0.0005900755439824934
-3,230,7449.990625,-0.0006056852797087231,7449.990625,-0.0006056852797087231,5237.278998354181,-0.0006056817269950443
-2,780,7449.990625,-0.0005595444108053016,7449.990625,-0.0005595444108053016,5157.485198179212,-0.0005595408580916228
spacev,15972,7449.990625,0.0007149543179707507,7449.990625,0.0007149543179707507,14935.974095399413,0.0007149560943275901
-9,137,7449.990625,-0.000613487038947369,7449.990625,-0.000613487038947369,5744.132422747778,-0.0006134799335200114
-8,157,7449.990625,-0.0006118083817341358,7449.990625,-0.0006118083817341358,5656.24879552034,-0.0006118057171988767
tspace,120679,7449.990625,0.009499109943078565,7449.990625,0.009499109943078565,2444.9929991601275,0.009499113495792244
gb,668,7449.990625,-0.0005689395621288895,7449.990625,-0.0005689395621288895,6910.418552944884,-0.0005689368975936304
spacet,218192,7449.990625,0.017679740338394367,7449.990625,0.017679740338394367,14576.884846819183,0.017679748332000145
spacez,1816,7449.990625,-0.00047263082336712614,7449.990625,-0.00047263082336712614,15665.246234793229,-0.00047262282976134884
spacex,724,7449.990625,-0.0005642419864670956,7449.990625,-0.0005642419864670956,15298.83383930895,-0.0005642322165044789
spacey,9340,7449.990625,0.00015857803958851946,7449.990625,0.00015857803958851946,15481.609850003739,0.00015857892776693916
f0,15,7449.990625,-0.0006237215188775735,7449.990625,-0.0006237215188775735,3280.0349944040813,-0.0006237188543423144
f1,63,7449.990625,-0.0006196954061010729,7449.990625,-0.0006196954061010729,3326.6197867829173,-0.0006196954061010729
f2,29,7449.990625,-0.0006225482351851497,7449.990625,-0.0006225482351851497,3374.0792956720143,-0.0006225375770441133
f3,32,7449.990625,-0.0006222951043355351,7449.990625,-0.0006222951043355351,3422.4277131678027,-0.0006222915516218563
f4,14,7449.990625,-0.0006238058958274451,7449.990625,-0.0006238058958274451,3471.67932971553,-0.000623803231292186
f5,8,7449.990625,-0.000624309492991415,7449.990625,-0.000624309492991415,3521.848528431159,-0.000624300611207218
f6,7,7449.990625,-0.0006243929817628668,7449.990625,-0.0006243929817628668,3572.9497791189583,-0.0006243867645139289
f7,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,3624.9976319802086,-0.0006246416717203829
f8,8,7449.990625,-0.000624309492991415,7449.990625,-0.000624309492991415,3678.006711008814,-0.0006243032757424771
f9,2,7449.990625,-0.0006248122019769653,7449.990625,-0.0006248122019769653,3731.991707069998,-0.0006248095374417062
spacespace,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4348.82046508628,-0.0006249747386277704
fspace,67375,7449.990625,0.0050272923601824004,7449.990625,0.0050272923601824004,2642.512646738308,0.0050272923601824004
f-,470,7449.990625,-0.0005855502749341213,7449.990625,-0.0005855502749341213,3145.3885814944147,-0.0005855467222204425
fp,141,7449.990625,-0.0006131513075047224,7449.990625,-0.0006131513075047224,8611.997647621249,-0.0006131477547910436
